Date,State/UnionTerritory,New_Total_Doses_administered,Total_Doses_administered(new+previous),New_First_dose_administered,First_dose_administered(new+previous),New_Second_dose_administered,Total_Second_dose_administered(new+previous),New_covaxin_doses_administered,Total_covaxin_doses_administered(new+previous),New_covishield_doses_administered,Total_covishield_doses_administered(new+previous),New_sputnik_v_doses_administered,Total_sputnik_v_doses_administered(new+previous),New_aefi,Total_aefi(new+previous)
20-02-2021,Sikkim,928,12921,926,12222,2,699,4,128,922,12094,0,0,0,0
21-02-2021,Sikkim,0,12921,0,12222,0,699,0,128,0,12094,0,0,0,0
22-02-2021,Sikkim,1629,14550,1544,13766,85,784,26,154,1518,13612,0,0,0,0
23-02-2021,Sikkim,1596,16146,1428,15194,168,952,2,156,1426,15038,0,0,0,0
24-02-2021,Sikkim,1310,17456,1188,16382,122,1074,2,158,1186,16224,0,0,0,0
25-02-2021,Sikkim,1079,18535,904,17286,175,1249,5,163,899,17123,0,0,0,0
26-02-2021,Sikkim,577,19112,361,17647,216,1465,7,170,354,17477,0,0,0,0
27-02-2021,Sikkim,0,19112,0,17647,0,1465,0,170,0,17477,0,0,0,0
28-02-2021,Sikkim,0,19112,0,17647,0,1465,0,170,0,17477,0,0,0,0
03-01-2021,Sikkim,0,19112,0,17647,0,1465,0,170,0,17477,0,0,0,0
03-02-2021,Sikkim,1879,20991,1243,18890,636,2101,19,189,1224,18701,0,0,0,0
03-03-2021,Sikkim,1611,22602,1345,20235,266,2367,1,190,1344,20045,0,0,0,0
03-04-2021,Sikkim,2020,24622,1618,21853,402,2769,4,194,1614,21659,0,0,0,0
03-05-2021,Sikkim,2824,27446,1771,23624,1053,3822,7,201,1764,23423,0,0,0,0
03-06-2021,Sikkim,2031,29477,1597,25221,434,4256,0,201,1597,25020,0,0,0,0
03-07-2021,Sikkim,0,29477,0,25221,0,4256,0,201,0,25020,0,0,0,0
03-08-2021,Sikkim,3561,33038,2613,27834,948,5204,7,208,2606,27626,0,0,0,0
03-09-2021,Sikkim,0,30915,0,24975,736,5940,0,0,3289,30915,0,0,0,0
03-10-2021,Sikkim,3714,34629,3143,28118,571,6511,0,0,3714,34629,0,0,0,0
03-11-2021,Sikkim,3732,38361,2935,31053,797,7308,0,0,3731,38360,0,0,0,0
03-12-2021,Sikkim,2735,41096,2458,33511,277,7585,0,0,2735,41095,0,0,0,0
13-03-2021,Sikkim,255,41351,255,33766,0,7585,0,0,255,41350,0,0,0,0
14-03-2021,Sikkim,0,41351,0,33766,0,7585,0,0,0,41350,0,0,0,0
15-03-2021,Sikkim,2856,44207,2578,36344,278,7863,0,0,2856,44206,0,0,0,0
16-03-2021,Sikkim,6747,50954,6472,42816,275,8138,0,0,6748,50954,0,0,177,177
17-03-2021,Sikkim,3677,54631,3308,46124,369,8507,0,0,3677,54631,0,0,5,182
18-03-2021,Sikkim,2681,57312,2166,48290,515,9022,0,0,2681,57312,0,0,2,184
19-03-2021,Sikkim,2577,59889,2080,50370,497,9519,0,0,2577,59889,0,0,1,185
20-03-2021,Sikkim,1760,61649,1418,51788,342,9861,0,0,1760,61649,0,0,0,185
21-03-2021,Sikkim,67,61716,66,51854,1,9862,0,0,67,61716,0,0,0,185
22-03-2021,Sikkim,2779,64495,1669,53523,1110,10972,0,0,2779,64495,0,0,2,187
23-03-2021,Sikkim,2786,67281,2011,55534,775,11747,0,0,2786,67281,0,0,0,187
24-03-2021,Sikkim,2007,69288,1723,57257,284,12031,0,0,2007,69288,0,0,2,189
25-03-2021,Sikkim,1736,71024,1589,58846,147,12178,0,0,1736,71024,0,0,1,190
26-03-2021,Sikkim,1764,72788,1663,60509,101,12279,0,0,1764,72788,0,0,0,190
27-03-2021,Sikkim,26,72814,26,60535,0,12279,0,0,26,72814,0,0,0,190
28-03-2021,Sikkim,1,72815,1,60536,0,12279,0,0,1,72815,0,0,1,191
29-03-2021,Sikkim,0,72815,0,60536,0,12279,0,0,0,72815,0,0,1,192
30-03-2021,Sikkim,937,73752,781,61317,156,12435,0,0,937,73752,0,0,0,192
31-03-2021,Sikkim,439,74191,380,61697,59,12494,0,0,439,74191,0,0,0,192
04-01-2021,Sikkim,3123,77314,2981,64678,142,12636,0,0,3123,77314,0,0,2,194
04-02-2021,Sikkim,979,78293,953,65631,26,12662,0,0,979,78293,0,0,1,195
04-03-2021,Sikkim,587,78880,587,66218,0,12662,0,0,587,78880,0,0,0,195
04-04-2021,Sikkim,312,79192,312,66530,0,12662,0,0,312,79192,0,0,0,195
04-05-2021,Sikkim,2867,82059,2687,69217,180,12842,0,0,2867,82059,0,0,0,195
04-06-2021,Sikkim,3688,85747,3506,72723,182,13024,0,0,3688,85747,0,0,1,196
04-07-2021,Sikkim,8679,94426,8169,80892,510,13534,0,0,8679,94426,0,0,2,198
04-08-2021,Sikkim,10047,104473,9189,90081,858,14392,0,0,10047,104473,0,0,0,198
04-09-2021,Sikkim,7941,112414,7305,97386,636,15028,0,0,7941,112414,0,0,2,200
04-10-2021,Sikkim,2787,115201,2577,99963,210,15238,0,0,2787,115201,0,0,1,201
04-11-2021,Sikkim,1970,117171,1832,101795,138,15376,0,0,1970,117171,0,0,1,202
04-12-2021,Sikkim,8660,125831,8091,109886,569,15945,0,0,8660,125831,0,0,3,205
13-04-2021,Sikkim,9624,135455,9076,118962,548,16493,0,0,9624,135455,0,0,3,208
14-04-2021,Sikkim,6322,141777,5570,124532,752,17245,0,0,6322,141777,0,0,0,208
15-04-2021,Sikkim,6778,148555,5586,130118,1192,18437,0,0,6778,148555,0,0,0,208
16-04-2021,Sikkim,6686,155241,5372,135490,1314,19751,0,0,6686,155241,0,0,0,208
17-04-2021,Sikkim,4882,160123,3904,139394,978,20729,0,0,4882,160123,0,0,0,208
18-04-2021,Sikkim,935,161058,725,140119,210,20939,0,0,935,161058,0,0,0,208
19-04-2021,Sikkim,5551,166609,3833,143952,1718,22657,0,0,5551,166609,0,0,0,208
20-04-2021,Sikkim,4514,171123,2916,146868,1598,24255,0,0,4514,171123,0,0,2,210
21-04-2021,Sikkim,1342,172465,919,147787,423,24678,0,0,1342,172465,0,0,1,211
22-04-2021,Sikkim,4697,177162,2099,149886,2598,27276,0,0,4697,177162,0,0,1,212
23-04-2021,Sikkim,5459,182621,2392,152278,3067,30343,0,0,5459,182621,0,0,1,213
24-04-2021,Sikkim,2828,185449,1301,153579,1527,31870,0,0,2828,185449,0,0,1,214
25-04-2021,Sikkim,446,185895,360,153939,86,31956,0,0,446,185895,0,0,0,214
26-04-2021,Sikkim,4058,189953,1757,155696,2301,34257,0,0,4058,189953,0,0,0,214
27-04-2021,Sikkim,3881,193834,1472,157168,2409,36666,0,0,3881,193834,0,0,1,215
28-04-2021,Sikkim,3085,196919,1272,158440,1813,38479,0,0,3085,196919,0,0,1,216
29-04-2021,Sikkim,3667,200586,1387,159827,2280,40759,0,0,3667,200586,0,0,0,216
30-04-2021,Sikkim,3380,203966,1256,161083,2124,42883,0,0,3380,203966,0,0,1,217
05-01-2021,Sikkim,994,204960,281,161364,713,43596,0,0,994,204960,0,0,0,217
05-02-2021,Sikkim,30,204990,12,161376,18,43614,0,0,30,204990,0,0,0,217
05-03-2021,Sikkim,2764,207754,640,162016,2124,45738,0,0,2764,207754,0,0,0,217
05-04-2021,Sikkim,2527,210281,650,162666,1877,47615,0,0,2527,210281,0,0,0,217
05-05-2021,Sikkim,2407,212688,528,163194,1879,49494,0,0,2407,212688,0,0,0,217
05-06-2021,Sikkim,2768,215456,879,164073,1889,51383,0,0,2768,215456,0,0,0,217
05-07-2021,Sikkim,2912,218368,525,164598,2387,53770,0,0,2912,218368,0,0,0,217
05-08-2021,Sikkim,773,219141,174,164772,599,54369,0,0,773,219141,0,0,0,217
05-09-2021,Sikkim,171,219312,33,164805,138,54507,0,0,171,219312,0,0,0,217
05-10-2021,Sikkim,1936,221248,396,165201,1540,56047,0,0,1936,221248,0,0,0,217
05-11-2021,Sikkim,1200,222448,239,165440,961,57008,0,0,1200,222448,0,0,0,217
05-12-2021,Sikkim,706,223154,229,165669,477,57485,0,0,706,223154,0,0,0,217
13-05-2021,Sikkim,1830,224984,279,165948,1551,59036,0,0,1830,224984,0,0,0,217
14-05-2021,Sikkim,718,225702,171,166119,547,59583,0,0,718,225702,0,0,0,217
15-05-2021,Sikkim,92,225794,81,166200,11,59594,0,0,92,225794,0,0,0,217
16-05-2021,Sikkim,362,226156,362,166562,0,59594,0,0,362,226156,0,0,0,217
17-05-2021,Sikkim,735,226891,714,167276,21,59615,0,0,735,226891,0,0,0,217
18-05-2021,Sikkim,731,227622,727,168003,4,59619,0,0,731,227622,0,0,0,217
19-05-2021,Sikkim,1485,229107,1485,169488,0,59619,0,0,1485,229107,0,0,0,217
20-05-2021,Sikkim,1873,230980,1869,171357,4,59623,0,0,1873,230980,0,0,0,217
21-05-2021,Sikkim,1738,232718,1726,173083,12,59635,0,0,1738,232718,0,0,0,217
22-05-2021,Sikkim,1585,234303,1583,174666,2,59637,0,0,1585,234303,0,0,0,217
23-05-2021,Sikkim,0,234303,0,174666,0,59637,0,0,0,234303,0,0,0,217
24-05-2021,Sikkim,1290,235593,1290,175956,0,59637,0,0,1290,235593,0,0,0,217
25-05-2021,Sikkim,1281,236874,1277,177233,4,59641,0,0,1281,236874,0,0,0,217
26-05-2021,Sikkim,1085,237959,1085,178318,0,59641,0,0,1085,237959,0,0,2,219
27-05-2021,Sikkim,756,238715,754,179072,2,59643,0,0,756,238715,0,0,0,219
28-05-2021,Sikkim,113,238828,108,179180,5,59648,0,0,113,238828,0,0,0,219
29-05-2021,Sikkim,63,238891,58,179238,5,59653,0,0,63,238891,0,0,0,219
30-05-2021,Sikkim,0,238891,0,179238,0,59653,0,0,0,238891,0,0,0,219
31-05-2021,Sikkim,92,238983,84,179322,8,59661,0,0,92,238983,0,0,0,219
06-01-2021,Sikkim,60,239043,48,179370,12,59673,0,0,60,239043,0,0,0,219
06-02-2021,Sikkim,131,239174,113,179483,18,59691,0,0,131,239174,0,0,0,219
06-03-2021,Sikkim,181,239355,175,179658,6,59697,0,0,181,239355,0,0,0,219
06-04-2021,Sikkim,193,239548,177,179835,16,59713,0,0,193,239548,0,0,0,219
06-05-2021,Sikkim,80,239628,79,179914,1,59714,0,0,80,239628,0,0,0,219
06-06-2021,Sikkim,151,239779,151,180065,0,59714,0,0,151,239779,0,0,0,219
06-07-2021,Sikkim,257,240036,245,180310,12,59726,0,0,257,240036,0,0,0,219
06-08-2021,Sikkim,675,240711,663,180973,12,59738,0,0,675,240711,0,0,0,219
06-09-2021,Sikkim,3643,244354,3617,184590,26,59764,0,0,3643,244354,0,0,0,219
06-10-2021,Sikkim,7992,252346,7978,192568,14,59778,0,0,7992,252346,0,0,0,219
06-11-2021,Sikkim,12622,264968,12609,205177,13,59791,0,0,12622,264968,0,0,2,221
06-12-2021,Sikkim,8421,273389,8413,213590,8,59799,0,0,8421,273389,0,0,0,221
13-06-2021,Sikkim,178,273567,178,213768,0,59799,0,0,178,273567,0,0,0,221
14-06-2021,Sikkim,12895,286462,12858,226626,37,59836,0,0,12895,286462,0,0,0,221
15-06-2021,Sikkim,15911,302373,15909,242535,2,59838,0,0,15911,302373,0,0,1,222
16-06-2021,Sikkim,14962,317335,14950,257485,12,59850,0,0,14962,317335,0,0,0,222
17-06-2021,Sikkim,14492,331827,14461,271946,31,59881,0,0,14492,331827,0,0,3,225
18-06-2021,Sikkim,15564,347391,15546,287492,18,59899,0,0,15564,347391,0,0,1,226
19-06-2021,Sikkim,11242,358633,11230,298722,12,59911,0,0,11242,358633,0,0,0,226
20-06-2021,Sikkim,802,359435,802,299524,0,59911,0,0,802,359435,0,0,0,226
21-06-2021,Sikkim,11968,371403,11936,311460,32,59943,0,0,11968,371403,0,0,2,228
22-06-2021,Sikkim,13928,385331,13888,325348,40,59983,0,0,13928,385331,0,0,6,234
23-06-2021,Sikkim,11851,397182,11803,337151,48,60031,0,0,11851,397182,0,0,1,235
24-06-2021,Sikkim,12813,409995,12039,349190,774,60805,0,0,12813,409995,0,0,8,243
25-06-2021,Sikkim,13568,423563,12847,362037,721,61526,0,0,13568,423563,0,0,10,253
26-06-2021,Sikkim,9568,433131,9497,371534,71,61597,0,0,9568,433131,0,0,7,260
27-06-2021,Sikkim,5,433136,5,371539,0,61597,0,0,5,433136,0,0,0,260
28-06-2021,Sikkim,15634,448770,12657,384196,2977,64574,0,0,15634,448770,0,0,5,265
29-06-2021,Sikkim,13684,462454,10309,394505,3375,67949,0,0,13684,462454,0,0,0,265
30-06-2021,Sikkim,11356,473810,7001,401506,4355,72304,0,0,11356,473810,0,0,2,267
07-01-2021,Sikkim,9660,483470,5780,407286,3880,76184,0,0,9660,483470,0,0,5,272
07-02-2021,Sikkim,10064,493534,4438,411724,5626,81810,0,0,10064,493534,0,0,0,272
07-03-2021,Sikkim,8044,501578,4673,416397,3371,85181,0,0,8044,501578,0,0,3,275
07-04-2021,Sikkim,2,501580,0,416397,2,85183,0,0,2,501580,0,0,2,277
07-05-2021,Sikkim,13668,515248,6657,423054,7011,92194,0,0,13668,515248,0,0,0,277
07-06-2021,Sikkim,12222,527470,5458,428512,6764,98958,0,0,12222,527470,0,0,2,279
07-07-2021,Sikkim,9997,537467,4475,432987,5522,104480,0,0,9997,537467,0,0,0,279
07-08-2021,Sikkim,9308,546775,3747,436734,5561,110041,0,0,9308,546775,0,0,1,280
07-09-2021,Sikkim,9325,556100,3683,440417,5642,115683,0,0,9325,556100,0,0,1,281
07-10-2021,Sikkim,4487,560587,1708,442125,2779,118462,0,0,4487,560587,0,0,0,281
07-11-2021,Sikkim,0,560587,0,442125,0,118462,0,0,0,560587,0,0,0,281
07-12-2021,Sikkim,9658,570245,3874,445999,5784,124246,0,0,9658,570245,0,0,0,281
13-07-2021,Sikkim,1964,572209,1175,447174,789,125035,0,0,1964,572209,0,0,1,282
14-07-2021,Sikkim,4415,576624,3863,451037,552,125587,0,0,4415,576624,0,0,0,282
15-07-2021,Sikkim,9459,586083,4438,455475,5021,130608,0,0,9459,586083,0,0,1,283
16-07-2021,Sikkim,9893,595976,6168,461643,3725,134333,0,0,9893,595976,0,0,0,283
17-07-2021,Sikkim,4506,600482,2740,464383,1766,136099,0,0,4506,600482,0,0,1,284
18-07-2021,Sikkim,134,600616,125,464508,9,136108,0,0,134,600616,0,0,2,286
19-07-2021,Sikkim,2085,602701,1416,465924,669,136777,0,0,2085,602701,0,0,1,287
20-07-2021,Sikkim,7483,610184,5238,471162,2245,139022,0,0,7483,610184,0,0,0,287
21-07-2021,Sikkim,4974,615158,3194,474356,1780,140802,0,0,4974,615158,0,0,0,287
22-07-2021,Sikkim,4551,619709,3305,477661,1246,142048,0,0,4551,619709,0,0,0,287
23-07-2021,Sikkim,5290,624999,3451,481112,1839,143887,0,0,5290,624999,0,0,0,287
24-07-2021,Sikkim,1546,626545,929,482041,617,144504,0,0,1546,626545,0,0,0,287
25-07-2021,Sikkim,0,626545,0,482041,0,144504,0,0,0,626545,0,0,0,287
26-07-2021,Sikkim,3471,630016,2712,484753,759,145263,0,0,3471,630016,0,0,0,287
27-07-2021,Sikkim,2672,632688,1800,486553,872,146135,0,0,2672,632688,0,0,0,287
28-07-2021,Sikkim,1239,633927,961,487514,278,146413,0,0,1239,633927,0,0,1,288
29-07-2021,Sikkim,1862,635789,1327,488841,535,146948,0,0,1862,635789,0,0,0,288
30-07-2021,Sikkim,2161,637950,1264,490105,897,147845,0,0,2161,637950,0,0,0,288
31-07-2021,Sikkim,786,638736,526,490631,260,148105,0,0,786,638736,0,0,0,288
08-01-2021,Sikkim,591,639327,574,491205,17,148122,0,0,591,639327,0,0,0,288
08-02-2021,Sikkim,2849,642176,2148,493353,701,148823,0,0,2849,642176,0,0,0,288
08-03-2021,Sikkim,1400,643576,736,494089,664,149487,0,0,1400,643576,0,0,4,292
08-04-2021,Sikkim,1186,644762,815,494904,371,149858,0,0,1186,644762,0,0,0,292
08-05-2021,Sikkim,1458,646220,1031,495935,427,150285,0,0,1458,646220,0,0,1,293
08-06-2021,Sikkim,1320,647540,986,496921,334,150619,0,0,1320,647540,0,0,0,293
08-07-2021,Sikkim,357,647897,233,497154,124,150743,0,0,357,647897,0,0,0,293
08-08-2021,Sikkim,0,647897,0,497154,0,150743,0,0,0,647897,0,0,0,293
08-09-2021,Sikkim,1492,649389,697,497851,795,151538,0,0,1492,649389,0,0,0,293
16-01-2021,Tamil Nadu,1167,1167,1167,1167,0,0,6,6,1161,1161,0,0,0,0
17-01-2021,Tamil Nadu,578,1745,578,1745,0,0,23,29,555,1716,0,0,0,0
18-01-2021,Tamil Nadu,1116,2861,1116,2861,0,0,13,42,1103,2819,0,0,0,0
19-01-2021,Tamil Nadu,3293,6154,3293,6154,0,0,69,111,3224,6043,0,0,0,0
20-01-2021,Tamil Nadu,2906,9060,2906,9060,0,0,33,144,2873,8916,0,0,0,0
21-01-2021,Tamil Nadu,6594,15654,6594,15654,0,0,83,227,6511,15427,0,0,0,0
22-01-2021,Tamil Nadu,8005,23659,8005,23659,0,0,128,355,7877,23304,0,0,0,0
23-01-2021,Tamil Nadu,7468,31127,7468,31127,0,0,155,510,7313,30617,0,0,0,0
24-01-2021,Tamil Nadu,4017,35144,4017,35144,0,0,81,591,3936,34553,0,0,0,0
25-01-2021,Tamil Nadu,6252,41396,6252,41396,0,0,149,740,6103,40656,0,0,0,0
26-01-2021,Tamil Nadu,4914,46310,4914,46310,0,0,156,896,4758,45414,0,0,0,0
27-01-2021,Tamil Nadu,7885,54195,7885,54195,0,0,189,1085,7696,53110,0,0,0,0
28-01-2021,Tamil Nadu,7095,61290,7095,61290,0,0,162,1247,6933,60043,0,0,0,0
29-01-2021,Tamil Nadu,5628,66918,5628,66918,0,0,84,1331,5544,65587,0,0,0,0
30-01-2021,Tamil Nadu,10016,76934,10016,76934,0,0,164,1495,9852,75439,0,0,0,0
31-01-2021,Tamil Nadu,875,77809,875,77809,0,0,10,1505,865,76304,0,0,0,0
02-01-2021,Tamil Nadu,7193,85002,7193,85002,0,0,101,1606,7092,83396,0,0,0,0
02-02-2021,Tamil Nadu,6092,91094,6092,91094,0,0,92,1698,6000,89396,0,0,0,0
02-03-2021,Tamil Nadu,7656,98750,7656,98750,0,0,151,1849,7505,96901,0,0,0,0
02-04-2021,Tamil Nadu,9154,107904,9154,107904,0,0,117,1966,9037,105938,0,0,0,0
02-05-2021,Tamil Nadu,8953,116857,8953,116857,0,0,110,2076,8843,114781,0,0,0,0
02-06-2021,Tamil Nadu,9524,126381,9524,126381,0,0,235,2311,9289,124070,0,0,0,0
02-07-2021,Tamil Nadu,908,127289,908,127289,0,0,0,2311,908,124978,0,0,0,0
02-08-2021,Tamil Nadu,11735,139024,11735,139024,0,0,504,2815,11231,136209,0,0,0,0
02-09-2021,Tamil Nadu,11891,150915,11891,150915,0,0,98,2913,11793,148002,0,0,0,0
02-10-2021,Tamil Nadu,11497,162412,11497,162412,0,0,103,3016,11394,159396,0,0,0,0
02-11-2021,Tamil Nadu,10956,173368,10956,173368,0,0,82,3098,10874,170270,0,0,0,0
02-12-2021,Tamil Nadu,11197,184565,11197,184565,0,0,80,3178,11117,181387,0,0,0,0
13-02-2021,Tamil Nadu,11305,195870,10638,195203,667,667,201,3379,10437,191824,0,0,0,0
14-02-2021,Tamil Nadu,597,196467,593,195796,4,671,0,3379,593,192417,0,0,0,0
15-02-2021,Tamil Nadu,8630,205097,8125,203921,505,1176,187,3566,7938,200355,0,0,0,0
16-02-2021,Tamil Nadu,10867,215964,9902,213823,965,2141,107,3673,9795,210150,0,0,0,0
17-02-2021,Tamil Nadu,11773,227737,10335,224158,1438,3579,139,3812,10196,220346,0,0,0,0
18-02-2021,Tamil Nadu,6675,234412,4230,228388,2445,6024,0,3805,4237,224583,0,0,0,0
19-02-2021,Tamil Nadu,21976,256388,17815,246203,4161,10185,393,4198,17422,242005,0,0,0,0
20-02-2021,Tamil Nadu,13485,269873,9715,255918,3770,13955,219,4417,9496,251501,0,0,0,0
21-02-2021,Tamil Nadu,614,270487,447,256365,167,14122,4,4421,443,251944,0,0,0,0
22-02-2021,Tamil Nadu,10360,280847,5848,262213,4512,18634,158,4579,5690,257634,0,0,0,0
23-02-2021,Tamil Nadu,10735,291582,6273,268486,4462,23096,117,4696,6156,263790,0,0,0,0
24-02-2021,Tamil Nadu,9022,300604,5132,273618,3890,26986,117,4813,5015,268805,0,0,0,0
25-02-2021,Tamil Nadu,8291,308895,4814,278432,3477,30463,162,4975,4652,273457,0,0,0,0
26-02-2021,Tamil Nadu,11071,319966,6208,284640,4863,35326,247,5222,5961,279418,0,0,0,0
27-02-2021,Tamil Nadu,0,319966,0,284640,0,35326,0,5222,0,279418,0,0,0,0
28-02-2021,Tamil Nadu,0,319966,0,284640,0,35326,0,5222,0,279418,0,0,0,0
03-01-2021,Tamil Nadu,0,319966,0,284640,0,35326,0,5222,0,279418,0,0,0,0
